latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.61728,74.37395,304.04,0.42,0.38,2023-03-02,2038,N20,VIIRS,n,2,285.63,0.84,N,2
31.89518,74.75499,331.7,0.41,0.37,2023-03-03,0756,N20,VIIRS,n,2,296.43,3.12,D,0
31.60278,73.86045,332.61,0.43,0.38,2023-03-03,0756,N20,VIIRS,n,2,299.52,3.69,D,0
31.08843,73.86326,332.29,0.44,0.38,2023-03-03,0756,N20,VIIRS,n,2,297.68,3.34,D,0
31.73951,74.03445,343.59,0.43,0.38,2023-03-03,0756,N20,VIIRS,n,2,301.39,8.82,D,0
31.89854,74.7542,331.98,0.41,0.37,2023-03-03,0756,N20,VIIRS,n,2,295.7,3.12,D,0
31.63583,74.42841,295.98,0.48,0.48,2023-03-03,2019,N20,VIIRS,n,2,285.07,0.46,N,0
31.63518,74.42982,296.48,0.48,0.48,2023-03-03,2019,N20,VIIRS,n,2,285.13,0.34,N,0
31.62261,74.42661,296.98,0.48,0.48,2023-03-03,2019,N20,VIIRS,n,2,285.58,0.41,N,2
31.43766,73.54202,339.48,0.52,0.5,2023-03-04,0737,N20,VIIRS,n,2,296.46,5.89,D,0
31.08335,73.85506,326.84,0.5,0.49,2023-03-04,0737,N20,VIIRS,n,2,297.53,3.86,D,0
31.08554,73.84348,329.9,0.51,0.49,2023-03-04,0737,N20,VIIRS,n,2,297.09,1.8,D,0
31.26134,73.54533,336.84,0.52,0.5,2023-03-04,0737,N20,VIIRS,n,2,295.31,5.28,D,0
31.61798,74.37214,298.46,0.46,0.63,2023-03-04,2000,N20,VIIRS,n,2,284.92,0.55,N,2
31.46887,73.57906,345.63,0.48,0.65,2023-03-05,0719,N20,VIIRS,n,2,295.01,7.26,D,0
31.46982,73.57652,342.92,0.48,0.65,2023-03-05,0719,N20,VIIRS,n,2,297.14,4.98,D,0
31.44443,73.57496,331.77,0.48,0.65,2023-03-05,0719,N20,VIIRS,n,2,296.26,3.36,D,0
31.88018,74.63976,332.79,0.41,0.61,2023-03-05,0719,N20,VIIRS,n,2,296.66,2.96,D,0
31.88043,74.63945,333.47,0.41,0.61,2023-03-05,0719,N20,VIIRS,n,2,296.12,2.83,D,0
31.95852,73.63123,333.15,0.47,0.64,2023-03-05,0719,N20,VIIRS,n,2,293.45,2.6,D,0
31.41693,73.50549,329.69,0.48,0.65,2023-03-05,0859,N20,VIIRS,n,2,296.47,2.9,D,0
31.41945,73.50701,329.64,0.48,0.65,2023-03-05,0859,N20,VIIRS,n,2,296.36,2.89,D,0
31.40712,73.73743,330.53,0.52,0.5,2023-03-06,0840,N20,VIIRS,n,2,297.01,3.43,D,0
31.02518,73.97507,330.84,0.53,0.5,2023-03-06,0840,N20,VIIRS,n,2,299.95,3.25,D,0
31.87066,74.65577,330.25,0.59,0.53,2023-03-06,0840,N20,VIIRS,n,2,298.72,4.3,D,0
31.0263,73.97658,331.55,0.53,0.5,2023-03-06,0840,N20,VIIRS,n,2,300.38,3.16,D,0
31.61765,74.37433,298.83,0.46,0.39,2023-03-06,2103,N20,VIIRS,n,2,286.29,0.45,N,2
31.58689,73.56347,295.43,0.43,0.38,2023-03-06,2103,N20,VIIRS,n,2,285.24,0.36,N,0
31.59179,74.4129,302.09,0.46,0.39,2023-03-06,2103,N20,VIIRS,n,2,289.07,0.73,N,0
31.80829,74.17749,297.35,0.45,0.39,2023-03-06,2103,N20,VIIRS,n,2,285.56,0.36,N,0
31.62735,74.44217,298.08,0.47,0.39,2023-03-06,2103,N20,VIIRS,n,2,286.59,0.54,N,2
31.62202,74.43073,298.04,0.46,0.39,2023-03-06,2103,N20,VIIRS,n,2,285.67,0.6,N,2
31.61927,74.42783,297.66,0.39,0.36,2023-03-07,2045,N20,VIIRS,n,2,287.5,0.38,N,2
31.61664,74.37682,301.12,0.39,0.36,2023-03-07,2045,N20,VIIRS,n,2,287.73,0.42,N,2
31.59269,74.41177,300.81,0.39,0.44,2023-03-08,2026,N20,VIIRS,n,2,289.44,0.42,N,0
31.62025,74.43099,298.81,0.39,0.44,2023-03-08,2026,N20,VIIRS,n,2,288.57,0.3,N,2
31.67843,73.96819,301.32,0.41,0.45,2023-03-08,2026,N20,VIIRS,n,2,288.73,0.75,N,0
31.21494,73.87836,337.12,0.41,0.45,2023-03-08,2026,N20,VIIRS,n,2,288.48,4.35,N,0
31.67456,74.21571,335.65,0.38,0.43,2023-03-09,0744,N20,VIIRS,n,2,305.9,3.44,D,0
31.84687,74.61188,333.92,0.55,0.42,2023-03-09,0744,N20,VIIRS,n,2,297.3,5.15,D,0
31.4891,73.575,339.03,0.42,0.45,2023-03-09,0744,N20,VIIRS,n,2,299.31,3.71,D,0
31.63089,74.4251,298.51,0.37,0.58,2023-03-09,2007,N20,VIIRS,n,2,286.59,0.86,N,2
31.61411,74.36021,299.91,0.37,0.58,2023-03-09,2007,N20,VIIRS,n,2,288.2,0.79,N,0
31.62217,74.42554,296.7,0.34,0.56,2023-03-10,2128,N20,VIIRS,n,2,286.22,0.41,N,2
31.36083,73.52331,326.35,0.74,0.76,2023-03-11,0706,N20,VIIRS,n,2,292.78,4.37,D,0
31.09604,74.03818,367,0.7,0.75,2023-03-11,0706,N20,VIIRS,h,2,295.92,68.95,D,0
31.09814,74.0265,350.26,0.7,0.75,2023-03-11,0706,N20,VIIRS,n,2,294.48,45.79,D,0
31.08246,74.048,351.74,0.7,0.75,2023-03-11,0706,N20,VIIRS,n,2,292.29,28.35,D,0
31.08047,74.04103,350.84,0.7,0.75,2023-03-11,0706,N20,VIIRS,n,2,299.02,28.35,D,0
31.09358,74.036,367,0.7,0.75,2023-03-11,0706,N20,VIIRS,h,2,304.3,50.39,D,0
31.10013,74.03347,367,0.7,0.75,2023-03-11,0706,N20,VIIRS,h,2,295.81,56.92,D,0
31.09159,74.02905,350.05,0.7,0.75,2023-03-11,0706,N20,VIIRS,n,2,299.25,36.6,D,0
31.21146,73.78693,331.36,0.32,0.55,2023-03-11,0846,N20,VIIRS,n,2,298.13,1.77,D,0
31.57397,74.36723,334.54,0.35,0.57,2023-03-11,0846,N20,VIIRS,n,2,300.24,2.39,D,0
31.09922,74.0332,331.23,0.33,0.55,2023-03-11,0846,N20,VIIRS,l,2,304.67,7.33,D,0
31.56872,74.36774,328.02,0.35,0.57,2023-03-11,0846,N20,VIIRS,l,2,299.35,0.9,D,0
31.62005,74.43127,302.07,0.39,0.36,2023-03-12,2051,N20,VIIRS,n,2,286.72,0.63,N,2
31.61076,74.36258,297.87,0.39,0.36,2023-03-12,2051,N20,VIIRS,n,2,280.07,0.41,N,0
31.60821,74.42031,300.72,0.39,0.36,2023-03-12,2051,N20,VIIRS,n,2,287.53,0.56,N,0
31.62071,74.42724,305.25,0.39,0.36,2023-03-12,2051,N20,VIIRS,n,2,285.62,0.81,N,2
31.63121,74.4254,299.51,0.39,0.36,2023-03-12,2051,N20,VIIRS,n,2,284.71,0.63,N,2
31.62148,74.43044,299.61,0.49,0.4,2023-03-13,2032,N20,VIIRS,n,2,287.94,0.88,N,2
31.61671,74.37727,298.26,0.49,0.4,2023-03-13,2032,N20,VIIRS,n,2,287.98,0.58,N,2
31.83568,74.22796,332.51,0.48,0.4,2023-03-14,0750,N20,VIIRS,n,2,295.82,2.16,D,0
31.31975,74.58791,331.23,0.47,0.4,2023-03-14,0750,N20,VIIRS,n,2,299.94,2.45,D,0
31.29609,74.17294,335.96,0.49,0.4,2023-03-14,0750,N20,VIIRS,n,2,302.4,3.59,D,0
31.61335,74.35973,301.05,0.59,0.53,2023-03-14,2013,N20,VIIRS,n,2,290.89,0.5,N,0
31.95922,74.8599,329.86,0.52,0.5,2023-03-15,0731,N20,VIIRS,n,2,292.68,3.79,D,0
31.80821,74.55115,342.36,0.45,0.63,2023-03-16,0853,N20,VIIRS,n,2,301.91,4.51,D,0
31.80779,74.5516,339.27,0.45,0.63,2023-03-16,0853,N20,VIIRS,n,2,301.72,6.06,D,0
31.62066,74.42532,301.57,0.41,0.37,2023-03-17,2057,N20,VIIRS,n,2,284.7,0.69,N,2
31.58728,73.56445,296.25,0.39,0.36,2023-03-17,2057,N20,VIIRS,n,2,284.72,0.44,N,0
31.61537,74.37522,300.92,0.41,0.37,2023-03-17,2057,N20,VIIRS,n,2,284.99,0.72,N,2
31.63078,74.42773,305.24,0.41,0.37,2023-03-17,2057,N20,VIIRS,n,2,285.05,0.91,N,2
31.93336,74.62873,331.38,0.41,0.37,2023-03-19,0756,N20,VIIRS,n,2,279.43,2.78,D,0
31.67847,73.96674,295.2,0.51,0.49,2023-03-19,2020,N20,VIIRS,n,2,283.86,0.59,N,0
31.61458,74.38987,298.75,0.48,0.48,2023-03-19,2020,N20,VIIRS,n,2,279.9,0.47,N,0
31.60807,74.42078,295.59,0.46,0.39,2023-03-22,2104,N20,VIIRS,n,2,278.53,0.82,N,0
31.75221,74.3999,329.63,0.48,0.4,2023-03-23,0821,N20,VIIRS,n,2,294.65,2.07,D,0
31.11993,74.50054,327.84,0.66,0.73,2023-03-27,0706,N20,VIIRS,n,2,291.93,3.52,D,0
31.04052,73.84184,344.06,0.52,0.42,2023-03-28,0828,N20,VIIRS,n,2,299.87,11.56,D,0
31.06737,74.50507,343.82,0.57,0.43,2023-03-28,0828,N20,VIIRS,n,2,298.03,8.41,D,0
31.86212,74.61002,340.6,0.39,0.44,2023-03-28,0828,N20,VIIRS,n,2,297.28,3.87,D,0
31.04434,73.84125,345.6,0.52,0.42,2023-03-28,0828,N20,VIIRS,n,2,296.59,13.66,D,0
31.07133,74.50448,334.13,0.57,0.43,2023-03-28,0828,N20,VIIRS,n,2,296.02,5.09,D,0
31.64277,74.42615,300.71,0.39,0.36,2023-03-28,2051,N20,VIIRS,n,2,287.64,0.61,N,0
31.63554,74.42872,298.7,0.39,0.36,2023-03-28,2051,N20,VIIRS,n,2,287.91,0.31,N,0
31.62897,74.42726,301.78,0.39,0.36,2023-03-28,2051,N20,VIIRS,n,2,287.92,0.55,N,2
31.67214,74.09565,297.41,0.38,0.36,2023-03-28,2051,N20,VIIRS,n,2,286.81,0.33,N,0
31.61709,74.3746,299.18,0.39,0.36,2023-03-28,2051,N20,VIIRS,n,2,288.22,0.44,N,2
31.64242,74.15271,299.04,0.38,0.36,2023-03-28,2051,N20,VIIRS,n,2,287.78,0.4,N,0
31.19889,73.96943,345.99,0.5,0.41,2023-03-30,0750,N20,VIIRS,n,2,299.66,6.86,D,0
31.60627,74.4218,295.93,0.45,0.47,2023-04-01,2116,N20,VIIRS,n,2,284.97,0.27,N,0
31.605,74.40682,296.71,0.45,0.47,2023-04-01,2116,N20,VIIRS,n,2,285.48,0.44,N,2
31.8008,74.56098,330.13,0.48,0.48,2023-04-02,0834,N20,VIIRS,n,2,296.47,3.77,D,0
31.84189,74.59768,331.14,0.41,0.37,2023-04-04,0756,N20,VIIRS,n,2,297.89,1.63,D,0
31.60466,74.40525,306,0.47,0.48,2023-04-04,2020,N20,VIIRS,n,2,288.71,0.9,N,2
31.6164,74.37632,301.25,0.48,0.48,2023-04-04,2020,N20,VIIRS,n,2,287.64,0.5,N,2
31.61758,74.37495,297.27,0.45,0.63,2023-04-05,2001,N20,VIIRS,n,2,284.42,0.47,N,2
31.60315,74.40421,297.91,0.45,0.63,2023-04-05,2001,N20,VIIRS,n,2,285.03,0.85,N,0
31.83864,74.60004,330.06,0.49,0.4,2023-04-08,0822,N20,VIIRS,n,2,304.59,1.57,D,0
31.75773,74.98585,335.07,0.51,0.41,2023-04-08,0822,N20,VIIRS,n,2,302.39,4.5,D,0
31.62197,74.43179,305.08,0.39,0.36,2023-04-08,2045,N20,VIIRS,n,2,289.34,0.56,N,2
31.11537,73.54066,332.39,0.4,0.37,2023-04-09,0803,N20,VIIRS,l,2,305.77,3.26,D,0
31.01986,74.50374,334.42,0.39,0.36,2023-04-09,0803,N20,VIIRS,n,2,305.43,5.33,D,0
31.62201,74.43118,302.22,0.39,0.44,2023-04-09,2026,N20,VIIRS,n,2,289.28,0.58,N,2
31.63047,74.42833,300.81,0.39,0.44,2023-04-09,2026,N20,VIIRS,n,2,288.82,0.84,N,0
31.62509,74.43993,300.43,0.38,0.44,2023-04-09,2026,N20,VIIRS,n,2,289.67,0.52,N,0
31.8065,74.25681,337.26,0.57,0.43,2023-04-10,0744,N20,VIIRS,n,2,311.72,4.33,D,0
31.80551,74.25531,337.3,0.57,0.43,2023-04-10,0744,N20,VIIRS,l,2,312.03,6.67,D,0
31.80262,74.25787,337.24,0.57,0.43,2023-04-10,0744,N20,VIIRS,n,2,311.28,4.33,D,0
31.41126,74.23806,333.42,0.38,0.43,2023-04-10,0744,N20,VIIRS,l,2,307.32,1.22,D,0
31.61331,74.36142,303.85,0.37,0.58,2023-04-10,2007,N20,VIIRS,n,2,291.48,0.85,N,0
31.60388,74.40751,308.27,0.55,0.43,2023-04-12,2110,N20,VIIRS,n,2,295.11,2.54,N,2
31.81523,74.55665,336.54,0.39,0.44,2023-04-13,0828,N20,VIIRS,l,2,308.8,4.41,D,0
31.6314,74.42596,301.75,0.39,0.36,2023-04-13,2051,N20,VIIRS,n,2,291.24,0.59,N,2
31.62089,74.4278,304.89,0.39,0.36,2023-04-13,2051,N20,VIIRS,n,2,292.53,0.66,N,2
31.61558,74.37657,303.43,0.39,0.36,2023-04-13,2051,N20,VIIRS,n,2,292.25,0.91,N,2
31.60378,74.40732,306.87,0.39,0.36,2023-04-13,2051,N20,VIIRS,n,2,296.12,1.74,N,2
31.6255,74.44134,304.28,0.39,0.36,2023-04-13,2051,N20,VIIRS,n,2,292.33,0.45,N,0
31.744,73.68069,337.24,0.38,0.36,2023-04-14,0809,N20,VIIRS,n,2,310.58,2.23,D,0
31.00324,73.79663,339.45,0.38,0.36,2023-04-14,0809,N20,VIIRS,l,2,313,7.29,D,0
31.62082,74.42503,306.99,0.48,0.4,2023-04-14,2033,N20,VIIRS,n,2,292.09,0.78,N,2
31.59202,74.41492,305.98,0.48,0.4,2023-04-14,2033,N20,VIIRS,n,2,295.71,1.99,N,0
31.62018,74.43012,302.46,0.48,0.4,2023-04-14,2033,N20,VIIRS,n,2,292.06,1.01,N,2
31.21253,73.71237,335.39,0.62,0.54,2023-04-16,0732,N20,VIIRS,n,2,304.64,4.13,D,0
31.60667,74.4063,303.6,0.45,0.47,2023-04-17,2116,N20,VIIRS,n,2,289.38,1.19,N,2
31.14509,74.25557,330.07,0.45,0.47,2023-04-18,0834,N20,VIIRS,n,2,285.58,4.02,D,0
31.33831,74.01352,336.73,0.41,0.37,2023-04-19,0815,N20,VIIRS,n,2,303.9,2.48,D,0
31.60625,74.40699,303.57,0.42,0.38,2023-04-19,2039,N20,VIIRS,n,2,290.61,0.58,N,2
31.61399,74.37665,300.28,0.42,0.38,2023-04-19,2039,N20,VIIRS,n,2,289.42,0.52,N,0
31.62015,74.42561,303.39,0.42,0.38,2023-04-19,2039,N20,VIIRS,n,2,289.33,0.51,N,2
31.13775,74.25829,348.69,0.47,0.48,2023-04-21,0738,N20,VIIRS,n,2,305.74,7.55,D,0
31.85599,74.36037,338.07,0.45,0.47,2023-04-21,0738,N20,VIIRS,n,2,302.6,1.98,D,0
31.85844,74.35666,339.05,0.45,0.47,2023-04-21,0738,N20,VIIRS,n,2,303.48,1.86,D,0
31.90266,74.48073,330.28,0.44,0.46,2023-04-21,0738,N20,VIIRS,n,2,303.44,2.63,D,0
31.00861,74.84055,330.15,0.44,0.46,2023-04-21,0738,N20,VIIRS,l,2,304.68,2.01,D,0
31.91025,74.50302,335.66,0.56,0.69,2023-04-22,0900,N20,VIIRS,n,2,301.17,4.41,D,0
31.07102,74.32256,339.59,0.56,0.52,2023-04-23,0840,N20,VIIRS,n,2,303.85,3.27,D,0
31.50232,74.15646,341.08,0.55,0.51,2023-04-23,0841,N20,VIIRS,n,2,307.73,5.19,D,0
31.54843,73.67445,342.38,0.52,0.5,2023-04-23,0841,N20,VIIRS,n,2,308.3,4.82,D,0
31.07176,74.32118,341.66,0.56,0.52,2023-04-23,0841,N20,VIIRS,n,2,304.78,8.98,D,0
31.54783,73.67197,341.45,0.52,0.5,2023-04-23,0841,N20,VIIRS,n,2,308.18,4.5,D,0
31.10091,74.49679,336.72,0.48,0.4,2023-04-24,0822,N20,VIIRS,n,2,310.17,5.73,D,0
31.14932,74.2573,343.76,0.47,0.39,2023-04-24,0822,N20,VIIRS,n,2,316.12,4.9,D,0
31.26612,74.17285,344.11,0.46,0.39,2023-04-24,0822,N20,VIIRS,n,2,317.01,8.22,D,0
31.41603,73.83621,339.73,0.45,0.39,2023-04-24,0822,N20,VIIRS,n,2,313.46,2.58,D,0
31.44021,73.7764,340.17,0.45,0.39,2023-04-24,0822,N20,VIIRS,l,2,311.86,4.96,D,0
31.53201,73.98462,340.14,0.46,0.39,2023-04-24,0822,N20,VIIRS,l,2,314.99,5.25,D,0
31.77716,73.53624,343.84,0.44,0.39,2023-04-24,0822,N20,VIIRS,n,2,316.18,6.54,D,0
31.06523,73.92213,310.16,0.39,0.36,2023-04-24,2045,N20,VIIRS,n,2,291.13,1.2,N,0
31.07462,73.92822,311,0.39,0.36,2023-04-24,2045,N20,VIIRS,n,2,283.97,0.95,N,0
31.64988,74.80447,347.43,0.38,0.36,2023-04-25,0803,N20,VIIRS,n,2,312.69,5.01,D,0
31.55527,74.11923,352.96,0.39,0.36,2023-04-25,0803,N20,VIIRS,n,2,309.67,8.45,D,0
31.6472,74.16206,341.71,0.39,0.36,2023-04-25,0803,N20,VIIRS,l,2,312.48,3.77,D,0
31.95683,73.60725,340.57,0.4,0.37,2023-04-25,0803,N20,VIIRS,n,2,313.34,5.97,D,0
31.90156,74.4978,340.25,0.39,0.36,2023-04-25,0803,N20,VIIRS,n,2,309.6,2.11,D,0
31.6505,74.16134,337.13,0.39,0.36,2023-04-25,0803,N20,VIIRS,l,2,311.04,3.77,D,0
31.47124,73.89684,343.86,0.39,0.36,2023-04-25,0803,N20,VIIRS,n,2,309.2,3.55,D,0
31.80014,73.74084,343.51,0.4,0.44,2023-04-26,0744,N20,VIIRS,n,2,300.95,3.28,D,0
31.85403,73.58989,344.48,0.41,0.45,2023-04-26,0744,N20,VIIRS,n,2,303.67,4.22,D,0
31.85001,73.59102,345.21,0.41,0.45,2023-04-26,0744,N20,VIIRS,n,2,302.66,4.22,D,0
31.88562,73.84793,330.06,0.39,0.44,2023-04-26,0744,N20,VIIRS,l,2,301.17,2.1,D,0
31.85317,73.58569,334.04,0.41,0.45,2023-04-26,0744,N20,VIIRS,l,2,304.68,5.28,D,0
31.82788,73.96169,333.03,0.39,0.44,2023-04-26,0744,N20,VIIRS,n,2,300.19,1.93,D,0
31.48627,73.96734,343.04,0.4,0.44,2023-04-26,0744,N20,VIIRS,n,2,293.94,5.34,D,0
31.85552,73.98235,367,0.36,0.57,2023-04-27,0726,N20,VIIRS,h,2,296.6,10.14,D,0
31.94092,74.10323,330.15,0.66,0.73,2023-04-27,0906,N20,VIIRS,n,2,295.1,5.38,D,0
31.6309,74.55782,333.42,0.63,0.72,2023-04-28,0707,N20,VIIRS,n,2,297.06,4.15,D,0
31.83644,74.25057,335.52,0.65,0.73,2023-04-28,0707,N20,VIIRS,n,2,296.34,5.59,D,0
31.0241,74.9201,330.71,0.62,0.71,2023-04-28,0707,N20,VIIRS,n,2,291.64,5.99,D,0
31.63186,74.55892,332.64,0.63,0.72,2023-04-28,0707,N20,VIIRS,n,2,296.91,4.2,D,0
31.62339,73.83486,330.72,0.69,0.74,2023-04-28,0707,N20,VIIRS,n,2,295.97,4.69,D,0
31.99115,74.02934,330.57,0.34,0.56,2023-04-28,0847,N20,VIIRS,n,2,299.87,1.67,D,0
31.97759,73.6507,356.09,0.32,0.55,2023-04-28,0847,N20,VIIRS,n,2,302.09,10.48,D,0
31.97786,73.65417,337.58,0.32,0.55,2023-04-28,0847,N20,VIIRS,n,2,300.21,7.91,D,0
31.97535,73.82052,353.3,0.33,0.55,2023-04-28,0847,N20,VIIRS,n,2,303.55,12.21,D,0
31.97562,73.82407,367,0.33,0.55,2023-04-28,0847,N20,VIIRS,h,2,299.83,11.18,D,0
31.91472,73.69905,333.51,0.33,0.55,2023-04-28,0847,N20,VIIRS,n,2,299.89,2.27,D,0
31.89018,73.50757,332.25,0.32,0.54,2023-04-28,0847,N20,VIIRS,n,2,298.11,1.03,D,0
31.79269,73.73365,330.81,0.33,0.55,2023-04-28,0847,N20,VIIRS,n,2,299.24,1.59,D,0
31.74521,73.52245,343.38,0.64,0.54,2023-04-28,0847,N20,VIIRS,n,2,299.81,16.44,D,0
31.67211,73.61519,333.79,0.32,0.55,2023-04-28,0847,N20,VIIRS,n,2,296.34,2.04,D,0
31.58865,74.60188,335.56,0.37,0.58,2023-04-28,0847,N20,VIIRS,n,2,302.28,4.18,D,0
31.58892,74.60579,344.28,0.37,0.58,2023-04-28,0847,N20,VIIRS,n,2,301.92,4.76,D,0
31.03629,73.9288,298.21,0.53,0.42,2023-04-28,2110,N20,VIIRS,n,2,269.76,0.73,N,0
31.20268,74.89551,336.57,0.4,0.44,2023-04-29,0828,N20,VIIRS,n,2,304.5,3,D,0
31.92304,74.80699,334.57,0.4,0.44,2023-04-29,0828,N20,VIIRS,n,2,301.45,2.05,D,0
31.91895,74.80756,339.44,0.4,0.44,2023-04-29,0828,N20,VIIRS,n,2,300.18,2.05,D,0
31.61275,74.99158,331.91,0.41,0.45,2023-04-29,0828,N20,VIIRS,n,2,300.5,2.25,D,0
31.79068,74.24893,331.07,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,301.43,1.33,D,0
31.82633,73.98409,337.49,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,306.29,1.74,D,0
31.82693,73.98813,339.62,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,308.33,2.09,D,0
31.79358,73.8329,340.16,0.38,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.17,3.04,D,0
31.81525,73.97802,336.19,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,304.16,1.59,D,0
31.77505,73.84502,330.68,0.38,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.41,2.84,D,0
31.7886,73.9585,342.88,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,304.11,2.49,D,0
31.78531,73.95917,332.01,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.23,2.49,D,0
31.85511,74.6487,347.49,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.26,2.93,D,0
31.85179,74.64935,335.69,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.47,2.93,D,0
31.75115,74.0277,331.27,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.48,1.22,D,0
31.76854,74.14491,336.53,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,298.81,1.97,D,0
31.8083,74.62739,336.18,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.43,2.38,D,0
31.71508,74.24323,338.11,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.9,4.21,D,0
31.661,73.9008,330.54,0.38,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.48,1.32,D,0
31.73902,74.4308,335.88,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.35,2.34,D,0
31.69957,74.18382,332.51,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.53,1.04,D,0
31.71999,74.34665,332.3,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.2,2.04,D,0
31.9921,73.52702,339.37,0.38,0.36,2023-04-30,0809,N20,VIIRS,n,2,306.23,2.57,D,0
31.50167,74.08604,335.61,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,300.25,2.51,D,0
31.51274,74.04649,331.25,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,302.59,2.89,D,0
31.51154,74.03844,348.03,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,304.98,6.36,D,0
31.53041,74.00568,339.43,0.38,0.36,2023-04-30,0809,N20,VIIRS,n,2,306.42,2.61,D,0
31.63274,74.16771,337.15,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,305.95,2.33,D,0
31.64351,74.19467,332.9,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,306.83,2.1,D,0
31.63396,74.03863,333.92,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.57,1.47,D,0
31.65235,74.00209,330.33,0.39,0.36,2023-04-30,0809,N20,VIIRS,l,2,303.56,1.85,D,0
31.99863,74.00022,336.62,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,305.38,1.74,D,0
31.95005,73.92592,341.95,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,305.35,3.12,D,0
31.93299,73.92524,339.94,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,307.21,5.14,D,0
31.94532,74.077,333.84,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,301.43,0.98,D,0
31.91593,73.92458,349.9,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,307.29,7.91,D,0
31.91263,73.92525,341.28,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,305.54,4.69,D,0
31.93063,74.09249,337.4,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,306.25,3.37,D,0
31.91562,74.12892,339.02,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,302.78,9.16,D,0
31.87941,73.90717,339.5,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,306.1,3.99,D,0
31.87612,73.90784,350.44,0.39,0.36,2023-04-30,0809,N20,VIIRS,n,2,311.52,14.78,D,0
31.8385,73.86108,349.72,0.38,0.36,2023-04-30,0809,N20,VIIRS,n,2,307.55,6.05,D,0
31.80701,73.80937,345.59,0.38,0.36,2023-04-30,0809,N20,VIIRS,n,2,299,4.34,D,0
31.62886,74.44106,297.41,0.42,0.61,2023-05-02,2135,N20,VIIRS,n,2,285.06,0.37,N,2
31.62841,74.44012,297.46,0.42,0.61,2023-05-02,2135,N20,VIIRS,n,2,284.74,0.37,N,2
31.89146,73.95387,336.61,0.54,0.68,2023-05-03,0713,N20,VIIRS,n,2,291.9,7.24,D,0
31.2328,73.73737,333.54,0.58,0.7,2023-05-03,0713,N20,VIIRS,n,2,290.88,4.51,D,0
31.94194,74.09121,336.57,0.53,0.67,2023-05-03,0713,N20,VIIRS,n,2,288.8,4.99,D,0
31.94464,73.68193,333.8,0.4,0.6,2023-05-03,0853,N20,VIIRS,n,2,295.91,4.06,D,0
31.95476,74.09785,350.13,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,295.06,10.29,D,0
31.06596,74.28632,352.32,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,297.32,8.23,D,0
31.95931,74.07906,336.02,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,295.76,9.16,D,0
31.98697,74.06313,330.03,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,294.83,6.08,D,0
31.5989,74.09484,331.55,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,294.95,3.15,D,0
31.06745,74.28713,332.97,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,296.48,6.2,D,0
31.06717,74.28256,338.17,0.43,0.62,2023-05-03,0853,N20,VIIRS,n,2,297.31,6.32,D,0
31.42813,73.67208,336.59,0.4,0.6,2023-05-03,0853,N20,VIIRS,n,2,297.06,2.38,D,0
31.42726,73.67016,333.24,0.4,0.6,2023-05-03,0853,N20,VIIRS,n,2,297.49,1.9,D,0
31.56845,73.93328,335.75,0.42,0.61,2023-05-03,0853,N20,VIIRS,n,2,296.29,4.16,D,0
