date,pm2_5_mean,pm2_5_max,pm2_5_min,pm2_5_std,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,tavg,tmin,tmax,prcp,wspd,pres,fire_count,fire_brightness_avg,fire_frp_mean,fire_frp_max,fire_frp_total
2024-10-27,84.0625,119.7,66.1,17.288342704789873,132.25,229,50.1625,17.3125,2291.375,24.40416666666667,69.375,6.6625000000000005,56,1008.7875,26.7,20.0,34.4,0.0,0.3,1009.1,82.0,338.26926829268297,4.169634146341464,13.96,341.91
2024-10-28,78.64999999999999,101.3,55.8,13.518328942265908,142.09166666666667,214,34.30416666666667,14.720833333333333,1571.625,24.8625,70.20833333333333,7.766666666666667,92,1008.0208333333334,26.8,20.2,32.0,0.0,1.2,1007.9,69.0,334.67072463768113,5.154347826086957,20.15,355.65
2024-10-29,78.00416666666666,95.2,62.9,8.50633928144267,145.25,213,24.295833333333334,18.291666666666668,1418.0,25.620833333333334,67.54166666666667,8.645833333333334,31,1008.6875,27.1,20.8,32.5,0.0,1.2,1008.6,141.0,335.72354609929073,4.275460992907802,19.66,602.84
2024-10-30,54.737500000000004,66.8,47.8,5.805530534120781,97.00416666666666,176,30.40833333333333,12.070833333333333,1471.8333333333333,24.983333333333334,64.125,8.1875,316,1010.8625000000001,27.4,22.0,33.5,0.0,1.4,1010.0,79.0,334.11291139240507,4.835949367088608,28.12,382.04
2024-10-31,46.27916666666667,59.8,35.4,7.984766973631005,74.73333333333333,163,29.454166666666666,10.920833333333334,1261.9166666666667,23.704166666666666,62.166666666666664,9.433333333333334,302,1011.4416666666666,26.5,20.5,33.0,0.0,1.7,1011.6,95.0,337.33947368421053,6.143894736842105,29.05,583.67
2024-11-01,53.012499999999996,78.2,26.2,19.33744537104788,78.31666666666666,156,48.93333333333334,12.4625,2929.2916666666665,22.391666666666666,63.833333333333336,5.991666666666667,292,1011.8583333333332,24.5,18.8,33.0,0.0,1.0,1011.5,246.0,341.4392276422764,5.350894308943089,25.76,1316.32
2024-11-02,99.21666666666665,150.4,61.7,29.046778863048488,151.42083333333332,238,70.15833333333333,21.066666666666666,2706.125,22.212500000000002,67.0,5.029166666666667,82,1013.0916666666667,25.6,17.6,32.4,0.0,0.6,1012.7,171.0,337.77479532163744,6.167953216374269,35.2,1054.72
2024-11-03,105.7375,142.0,70.5,28.585566630123264,163.8375,206,53.300000000000004,20.870833333333334,3994.9583333333335,23.09583333333333,63.333333333333336,4.570833333333334,16,1014.1541666666667,24.8,18.5,31.3,0.0,0.2,1014.1,270.0,335.74125925925927,5.205111111111112,55.17,1405.38
2024-11-04,129.17083333333332,161.6,86.1,23.694256856272453,203.25833333333333,222,77.94583333333334,23.166666666666668,3243.75,22.579166666666666,73.58333333333333,5.554166666666667,90,1012.3541666666666,25.1,18.4,31.8,0.0,0.6,1012.4,189.0,336.45428571428573,5.569153439153439,50.85,1052.57
2024-11-05,116.625,144.4,100.4,16.89211933571907,183.32083333333333,220,47.887499999999996,19.0625,2396.3333333333335,22.545833333333334,71.83333333333333,6.0625,93,1015.0500000000001,24.6,18.5,30.5,0.0,0.9,1014.3,61.0,337.1288524590164,6.179344262295082,16.09,376.94
2024-11-06,148.45833333333334,206.3,102.4,37.111710523378115,236.04999999999998,242,72.5,28.162499999999998,3448.2083333333335,23.1125,72.08333333333333,3.9458333333333333,105,1014.6708333333332,24.3,18.3,31.1,0.0,0.2,1014.8,65.0,341.2943076923077,6.946,21.83,451.49
2024-11-07,138.95833333333334,183.9,105.9,21.44746699682063,218.5625,239,45.32083333333333,22.445833333333336,2537.75,23.1125,76.04166666666667,5.654166666666666,90,1014.0625,23.2,18.5,29.0,0.0,0.2,1014.0,74.0,336.8322972972973,6.129189189189189,19.44,453.56
2024-11-08,140.81666666666666,185.3,106.6,26.171552207072786,219.8708333333333,229,49.9,22.3875,2657.5833333333335,22.316666666666666,80.5,5.754166666666666,58,1013.775,22.1,18.5,27.4,0.0,0.0,1013.9,95.0,334.16705263157894,4.830526315789474,15.66,458.9
2024-11-09,137.65833333333333,161.6,120.1,10.216181396140172,215.60833333333335,216,43.03333333333333,20.0,2677.4166666666665,22.254166666666666,80.29166666666667,5.429166666666667,80,1014.2875,22.5,18.5,26.7,0.0,0.4,1014.1,56.0,335.26535714285717,4.00375,20.61,224.21
2024-11-10,152.29999999999998,199.3,118.0,26.28145320580075,241.36249999999998,213,56.63333333333333,22.429166666666664,2287.9166666666665,22.170833333333334,78.95833333333333,6.020833333333333,40,1014.4375,22.6,19.4,27.0,0.0,0.3,1014.3,9.0,334.1066666666667,5.588888888888889,7.35,50.3
2024-11-11,126.8625,159.7,91.7,24.44169304069692,201.36666666666667,206,31.183333333333334,16.675,1648.2083333333333,21.275000000000002,81.25,7.5625,51,1013.8208333333333,22.3,19.0,26.5,0.0,1.2,1013.5,16.0,333.376875,4.82875,11.38,77.26
2024-11-12,151.87083333333334,179.3,108.3,25.124619472206714,198.61249999999998,195,51.4625,20.9875,2335.7916666666665,21.95,80.08333333333333,4.258333333333334,3,1013.7708333333334,21.2,18.8,25.8,0.0,0.9,1013.9,30.0,337.26266666666663,3.4040000000000004,8.76,102.12
2024-11-13,264.84999999999997,365.1,183.5,78.77214250471171,286.8625,223,74.45,29.037499999999998,2613.0,21.025000000000002,80.95833333333333,2.8958333333333335,63,1012.7833333333333,20.2,17.0,24.5,0.0,1.1,1013.0,72.0,334.78666666666663,3.609027777777778,9.47,259.85
2024-11-14,260.125,334.3,191.4,38.7443488165357,275.5125,208,56.725,23.520833333333332,1717.7083333333333,20.6875,80.0,3.9875000000000003,14,1015.1041666666666,18.7,16.5,22.0,0.0,0.2,1015.0,2.0,325.975,1.9500000000000002,2.31,3.9000000000000004
2024-11-15,219.0,262.6,131.3,41.13250063752084,230.92499999999998,193,53.987500000000004,27.054166666666664,1965.2916666666667,19.854166666666668,81.04166666666667,4.4125000000000005,17,1014.3291666666668,18.7,16.2,21.8,0.0,0.4,1015.0,1.0,299.98,1.37,1.37,1.37
2024-11-16,149.7125,195.1,122.9,20.101163983169258,157.625,193,47.74166666666667,20.412499999999998,1838.0,18.354166666666668,83.25,2.8166666666666664,13,1013.775,18.5,15.5,22.0,0.0,0.8,1013.9,0.0,0.0,0.0,0.0,0.0
2024-11-17,77.7375,133.6,42.7,28.86163110428792,82.70833333333333,144,42.266666666666666,13.995833333333332,1452.7083333333333,18.3,79.20833333333333,4.404166666666667,280,1014.85,18.2,13.8,24.8,0.0,0.9,1014.7,223.0,339.28816143497755,5.123139013452915,15.45,1142.46
2024-11-18,63.012499999999996,91.0,14.8,27.810966127708003,64.34166666666667,151,55.55833333333334,14.683333333333332,1762.0416666666667,18.125,69.33333333333333,4.183333333333334,279,1015.7791666666667,18.6,14.5,24.5,0.0,0.5,1015.7,116.0,335.3060344827586,4.30448275862069,15.06,499.32
2024-11-19,75.72916666666667,109.7,19.8,30.50527365906579,76.96666666666667,169,63.84583333333333,17.416666666666668,1869.625,17.820833333333333,72.04166666666667,4.425,256,1016.4708333333333,18.6,13.7,25.4,0.0,0.7,1016.6,113.0,334.35106194690263,4.252831858407079,15.46,480.57
2024-11-20,96.14166666666667,158.3,21.1,48.284482309371995,98.46249999999999,171,77.78750000000001,21.349999999999998,3205.4583333333335,17.4125,77.08333333333333,2.670833333333333,51,1015.2541666666666,18.4,13.4,25.3,0.0,0.5,1015.6,65.0,333.16753846153847,3.863076923076923,16.72,251.1
2024-11-21,140.51666666666668,198.8,50.8,55.74939786507869,143.04583333333332,193,89.28333333333335,32.854166666666664,3141.0833333333335,17.599999999999998,76.29166666666667,2.779166666666667,90,1014.7416666666667,18.9,13.7,25.8,0.0,0.3,1015.0,31.0,325.6561290322581,3.335806451612903,11.54,103.41
2024-11-22,141.40833333333333,200.2,48.8,48.47043847333239,144.9375,183,63.25,27.195833333333336,1794.1666666666667,17.995833333333334,73.45833333333333,5.575,95,1014.1041666666666,18.1,13.0,25.5,0.0,0.4,1014.4,17.0,333.5341176470588,4.758235294117647,8.52,80.89
2024-11-23,95.46666666666665,132.2,58.6,26.3391371333143,99.42083333333333,156,31.2375,16.970833333333335,989.7916666666666,17.8875,72.75,8.933333333333334,50,1015.0083333333333,18.8,13.5,25.0,0.0,1.9,1014.6,8.0,329.69375,6.07625,20.34,48.61
2024-11-24,89.32916666666667,129.0,55.3,28.91603254953552,96.8125,159,38.38333333333333,14.975,1218.625,18.291666666666668,70.54166666666667,5.8,7,1015.4625,19.3,14.0,25.5,0.0,0.5,1015.5,15.0,328.58733333333333,4.148666666666666,16.45,62.23
2024-11-25,72.325,124.3,34.9,27.66888458021109,77.32083333333334,156,41.07083333333333,14.275,1550.9166666666667,17.708333333333332,69.75,4.958333333333333,286,1015.475,19.1,13.0,26.5,0.0,0.8,1015.6,25.0,328.2984,3.4516000000000004,10.7,86.29
2024-11-26,75.61666666666666,104.3,26.0,24.17810124286324,78.40833333333333,174,54.67083333333333,16.495833333333334,2461.3333333333335,17.670833333333334,68.95833333333333,3.3333333333333335,317,1014.9208333333332,19.4,13.5,27.0,0.0,0.8,1015.2,6.0,329.91833333333335,3.9716666666666662,6.38,23.83
2024-11-27,127.80833333333334,191.9,57.4,47.10406533426274,133.07083333333333,179,73.45833333333333,28.741666666666664,3201.2083333333335,16.85,74.58333333333333,1.8958333333333333,45,1015.0041666666666,16.9,12.2,26.5,0.0,0.8,1014.8,10.0,313.837,1.496,2.33,14.96
2024-11-28,127.39583333333333,166.2,75.2,29.867482378385834,132.2125,196,72.10000000000001,29.291666666666668,3606.875,17.037499999999998,75.91666666666667,2.2375000000000003,70,1016.7666666666668,16.6,12.2,25.6,0.0,0.0,1016.5,3.0,323.1066666666667,1.74,2.05,5.22
2024-11-29,113.27916666666665,156.9,75.2,27.437913774899876,117.55833333333334,214,59.5375,31.195833333333336,2131.3333333333335,17.733333333333334,74.79166666666667,3.5375,18,1017.3125,17.8,12.0,25.5,0.0,0.4,1017.7,7.0,317.4871428571428,2.11,4.3,14.77
2024-11-30,58.05416666666667,88.0,44.8,10.652290187179657,61.979166666666664,163,41.13333333333333,18.320833333333333,2231.0416666666665,17.216666666666665,70.79166666666667,4.220833333333333,22,1015.35,19.5,12.6,25.0,0.0,1.1,1016.1,7.0,327.7557142857143,2.4957142857142856,3.88,17.47
2024-12-01,74.10833333333333,135.0,25.2,33.518559643572246,78.27916666666667,173,54.724999999999994,23.683333333333334,2987.1666666666665,17.224999999999998,75.875,2.704166666666667,270,1013.4791666666666,18.1,13.6,25.0,0.0,0.2,1013.9,7.0,316.88428571428574,2.434285714285714,4.56,17.04
2024-12-02,55.54583333333333,88.2,28.0,19.377418035180668,67.39999999999999,152,45.949999999999996,19.070833333333333,1750.4166666666667,18.154166666666665,69.70833333333333,4.329166666666667,43,1014.7291666666666,18.4,13.0,26.5,0.0,0.2,1014.1,0.0,0.0,0.0,0.0,0.0
2024-12-03,49.96666666666667,87.3,33.9,17.24117081333205,57.04583333333333,145,35.708333333333336,16.962500000000002,1588.2083333333333,18.325,64.0,6.254166666666666,319,1016.8000000000001,18.9,13.2,25.5,0.0,2.8,1016.6,6.0,311.8533333333333,1.5516666666666667,3.56,9.31
2024-12-04,38.358333333333334,55.9,19.3,10.933232811485581,41.483333333333334,135,34.93333333333333,13.445833333333333,1091.5,16.591666666666665,53.916666666666664,6.7749999999999995,265,1015.1541666666667,17.7,12.7,25.0,0.0,1.4,1015.9,3.0,304.95,0.9666666666666667,2.19,2.9
2024-12-05,64.01666666666667,120.1,14.0,36.33726876705616,66.89583333333333,143,53.925000000000004,18.616666666666667,2905.0833333333335,15.608333333333334,57.0,4.075,287,1014.1791666666667,15.4,9.8,25.0,0.0,1.1,1014.6,8.0,314.7175,1.725,3.75,13.8
2024-12-06,68.55833333333334,133.6,21.1,32.702385455693495,71.32083333333334,167,55.699999999999996,21.854166666666668,2092.375,15.033333333333333,60.666666666666664,5.4375,280,1012.9541666666668,15.2,9.5,24.2,0.0,0.6,1013.9,4.0,314.1825,1.24,1.83,4.96
2024-12-07,79.05833333333334,127.6,26.7,29.208335865947088,81.52916666666667,179,62.975,22.662499999999998,2031.9166666666667,14.075000000000001,65.125,4.754166666666666,106,1012.3958333333334,13.8,8.5,23.5,0.0,0.5,1012.7,7.0,333.48999999999995,5.057142857142857,8.89,35.4
2024-12-08,78.17916666666666,135.5,29.8,31.503802105483224,78.91250000000001,147,37.699999999999996,21.416666666666668,1195.1666666666667,12.262500000000001,69.79166666666667,7.579166666666667,43,1012.9666666666667,13.9,8.0,21.5,0.0,1.8,1012.8,1.0,304.11,1.38,1.38,1.38
2024-12-09,112.37083333333334,191.9,48.3,41.03034379966661,114.25,181,59.050000000000004,32.916666666666664,1993.0,12.7125,59.75,4.491666666666666,319,1017.7375000000001,12.3,7.6,20.5,0.0,1.0,1017.0,7.0,323.28000000000003,3.1357142857142857,4.96,21.95
2024-12-10,57.87916666666666,112.9,14.7,27.062037893099184,59.525,144,44.012499999999996,18.554166666666667,1676.375,12.262500000000001,55.333333333333336,5.858333333333333,300,1018.1083333333332,13.7,6.8,21.0,0.0,0.6,1019.4,12.0,323.34999999999997,3.1925000000000003,6.8,38.31
2024-12-11,83.77499999999999,133.6,24.2,38.85242144543778,85.82083333333333,159,53.65416666666667,25.445833333333336,2180.375,12.395833333333334,63.166666666666664,4.745833333333333,295,1017.025,13.1,6.5,21.5,0.0,1.0,1018.7,11.0,335.0236363636364,9.900909090909092,37.66,108.91000000000001
2024-12-12,95.31666666666666,191.9,37.4,44.481776108841494,97.20833333333333,178,53.583333333333336,28.599999999999998,2403.875,12.049999999999999,63.458333333333336,5.2,314,1018.25,13.5,8.0,20.0,0.0,1.1,1018.4,5.0,317.584,2.152,5.09,10.76
2024-12-13,44.15416666666667,71.5,23.2,14.32152466885351,46.012499999999996,140,23.879166666666666,16.883333333333333,1067.8333333333333,12.733333333333334,52.708333333333336,8.762500000000001,293,1018.6208333333334,12.8,6.5,22.0,0.0,1.7,1019.7,4.0,313.97749999999996,1.665,2.37,6.66
2024-12-14,67.97083333333333,117.1,30.2,28.940951565838876,70.825,160,45.67916666666667,19.133333333333333,1596.5833333333333,12.095833333333333,59.958333333333336,5.45,300,1018.3625000000001,13.2,7.2,22.5,0.0,1.1,1018.7,5.0,316.038,2.274,4.21,11.370000000000001
2024-12-15,120.91666666666667,206.8,35.6,59.7891488385692,125.325,160,76.47500000000001,36.19583333333333,4358.625,11.983333333333334,69.54166666666667,2.2791666666666663,14,1019.2291666666666,13.9,6.8,23.0,0.0,0.4,1019.7,5.0,320.072,2.782,4.98,13.91
2024-12-16,152.875,230.0,61.0,59.41520995429575,157.98749999999998,211,91.64583333333333,48.6,5240.958333333333,11.283333333333333,73.70833333333333,1.3625,45,1017.5541666666667,12.2,4.9,20.5,0.0,0.6,1018.6,3.0,319.6766666666667,1.9000000000000001,3.6,5.7
2024-12-17,147.59166666666667,223.5,60.1,49.68631966969218,150.94166666666666,221,80.675,41.5625,4025.8333333333335,11.408333333333333,73.95833333333333,2.4499999999999997,309,1017.275,12.4,4.8,20.5,0.0,0.8,1017.5,7.0,332.1014285714286,4.417142857142857,10.76,30.92
2024-12-18,156.01666666666668,217.0,71.9,42.76725348925849,160.06666666666666,206,77.35416666666667,38.354166666666664,3273.375,11.924999999999999,70.875,2.4916666666666667,345,1015.4291666666667,12.2,6.8,18.8,0.0,0.2,1016.7,2.0,314.68,2.855,4.5,5.71
2024-12-19,193.38333333333333,272.9,68.9,72.402508163777,196.59166666666667,219,79.13333333333334,44.550000000000004,2909.6666666666665,11.424999999999999,75.125,3.9166666666666665,18,1016.3208333333333,11.3,1.0,19.5,0.0,0.8,1016.2,7.0,330.7314285714286,3.032857142857143,3.93,21.23
2024-12-20,162.02916666666667,240.3,92.0,39.93895863272684,164.2125,189,45.2875,27.125,2151.375,12.15,69.125,4.4375,32,1016.9958333333334,13.7,4.2,19.5,0.0,0.2,1017.5,4.0,327.095,2.475,5.15,9.9
2024-12-21,205.09166666666667,297.1,102.4,66.80833660988507,207.79166666666666,204,84.82916666666667,44.45416666666667,3459.5416666666665,12.0,69.08333333333333,1.6541666666666668,180,1016.5291666666667,13.1,8.5,21.2,0.0,0.4,1016.9,6.0,328.6716666666667,3.52,5.37,21.12
2024-12-22,207.53333333333333,309.2,121.5,48.184488453611614,209.5875,227,68.44166666666666,46.62916666666666,3045.6666666666665,12.245833333333332,72.125,4.1000000000000005,73,1015.3916666666668,13.6,8.0,20.0,0.0,0.2,1015.9,1.0,295.37,0.54,0.54,0.54
2024-12-23,158.64583333333334,218.4,73.1,44.269893383030954,159.92916666666667,136,49.15416666666667,28.349999999999998,1701.9583333333333,10.845833333333333,87.125,6.366666666666667,6,1017.8874999999999,12.5,10.0,17.0,2.7,1.6,1017.3,0.0,0.0,0.0,0.0,0.0
2024-12-24,160.32500000000002,219.8,68.9,50.85871521227682,162.29166666666666,178,61.5,32.35,1789.5833333333333,12.4125,72.0,5.470833333333334,329,1018.7916666666666,13.6,6.4,19.5,0.0,0.9,1018.9,1.0,313.82,3.19,3.19,3.19
2024-12-25,136.61666666666667,212.3,66.4,42.70839105687156,138.91666666666666,189,53.525,25.05,2053.4583333333335,13.0,73.0,5.1499999999999995,294,1020.1166666666667,15.1,7.5,21.5,0.0,0.1,1020.4,8.0,316.55875,2.6637500000000003,5.51,21.310000000000002
2024-12-26,204.1291666666667,303.6,85.7,73.93042839557756,208.79999999999998,223,109.87916666666666,56.949999999999996,4390.5,13.170833333333334,72.375,1.7249999999999999,3,1020.9375,14.5,8.0,22.0,0.0,0.0,1021.4,8.0,318.70875,2.4612499999999997,6.81,19.689999999999998
2024-12-27,138.59166666666667,197.9,101.7,27.956782122888665,140.55833333333334,138,47.479166666666664,19.7,2267.0833333333335,12.254166666666668,84.625,5.7875000000000005,54,1019.7041666666668,11.9,8.5,14.0,0.0,1.1,1020.5,0.0,0.0,0.0,0.0,0.0
2024-12-28,95.40416666666665,151.3,32.8,35.72426381833947,96.19583333333333,138,44.67083333333333,15.845833333333333,1833.0,11.637500000000001,87.95833333333333,3.9,331,1020.6333333333333,11.4,9.0,16.5,7.1,0.3,1020.4,0.0,0.0,0.0,0.0,0.0
2024-12-29,71.78750000000001,105.0,26.2,24.11440688810773,72.17083333333333,156,34.12083333333333,15.799999999999999,1550.2083333333333,11.820833333333333,84.29166666666667,6.104166666666667,291,1021.65,10.8,7.5,17.0,0.0,1.5,1022.3,0.0,0.0,0.0,0.0,0.0
2024-12-30,146.43333333333334,218.9,55.8,58.98786659811577,147.97083333333333,180,57.00416666666666,26.054166666666664,2291.375,10.920833333333334,81.375,4.008333333333334,287,1020.1291666666666,10.0,7.0,14.2,0.0,1.5,1020.7,0.0,0.0,0.0,0.0,0.0
2024-12-31,228.48749999999998,326.0,132.7,57.577398286812695,231.32500000000002,231,85.97500000000001,35.99166666666667,3312.4583333333335,10.35,90.5,2.8625000000000003,274,1020.9916666666667,11.2,7.0,14.6,0.0,0.2,1021.5,0.0,0.0,0.0,0.0,0.0
2025-01-01,194.23749999999998,269.2,101.3,47.06893937989071,195.6291666666667,220,54.49583333333334,27.645833333333332,2606.0416666666665,10.329166666666667,91.20833333333333,3.408333333333333,300,1019.2166666666667,10.1,7.2,13.5,0.0,0.2,1019.9,1.0,328.86,2.03,2.03,2.03
2025-01-02,210.7875,316.6,107.6,61.628919753635145,212.35416666666666,218,95.10416666666667,41.5875,4543.291666666667,11.645833333333334,88.58333333333333,2.891666666666667,345,1018.6083333333332,11.1,6.2,16.7,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,218.8791666666667,326.0,98.7,76.69808670118954,226.64583333333334,245,111.91250000000001,59.425000000000004,5667.541666666667,11.029166666666667,93.625,2.4583333333333335,45,1017.8791666666666,13.0,10.0,18.5,0.0,0.0,1018.5,0.0,0.0,0.0,0.0,0.0
2025-01-04,154.55416666666667,223.5,81.3,42.19488923479041,161.51666666666668,213,57.20416666666667,23.429166666666664,3098.3333333333335,11.9375,90.08333333333333,4.083333333333333,90,1014.9708333333333,12.9,8.0,17.5,0.0,0.8,1015.9,1.0,309.62,2.22,2.22,2.22
2025-01-05,110.40416666666668,179.3,57.3,41.80614141660203,112.28333333333335,143,37.8125,17.2625,2365.75,11.637500000000001,92.20833333333333,4.391666666666667,45,1016.225,11.7,8.0,14.0,0.0,0.6,1016.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,114.08749999999999,167.2,71.2,32.74760279975368,115.71666666666665,184,42.80416666666667,25.316666666666666,1364.375,11.720833333333333,85.625,5.079166666666667,275,1018.6083333333332,11.8,8.5,14.5,2.5,1.4,1018.6,2.0,300.015,0.66,1.01,1.32
2025-01-07,80.19583333333334,105.2,48.8,17.059116628504757,82.2,158,39.69166666666667,17.0125,1364.4166666666667,11.825000000000001,72.83333333333333,6.958333333333333,265,1017.5625,11.1,6.4,19.5,0.0,1.6,1018.6,2.0,320.01,3.7,6.07,7.4
2025-01-08,111.49583333333334,198.8,35.2,59.69081554263543,114.80833333333334,175,69.71666666666667,27.558333333333334,2252.0833333333335,11.654166666666667,75.375,4.241666666666666,272,1015.7624999999999,13.9,6.5,22.8,0.0,0.9,1015.9,7.0,318.8471428571429,2.5300000000000002,4.05,17.71
2025-01-09,191.58333333333334,263.6,80.8,62.316413265839046,194.48333333333335,251,96.97083333333332,47.17083333333333,5497.916666666667,10.5875,88.66666666666667,1.9958333333333333,107,1018.6,12.3,6.3,18.0,0.0,0.4,1018.1,2.0,327.01,2.8449999999999998,3.41,5.6899999999999995
2025-01-10,220.50833333333333,281.3,115.9,52.10235675773358,221.08333333333334,249,82.79583333333333,33.666666666666664,3327.4583333333335,9.358333333333333,94.16666666666667,3.5083333333333333,90,1019.9125,9.7,7.0,14.5,0.0,0.9,1020.2,0.0,0.0,0.0,0.0,0.0
2025-01-11,185.975,238.4,97.8,35.78630111964753,188.27916666666667,108,47.666666666666664,28.40416666666667,1796.4583333333333,11.208333333333334,89.66666666666667,7.3999999999999995,47,1019.4208333333332,11.9,6.8,14.5,0.0,2.8,1019.7,0.0,0.0,0.0,0.0,0.0
2025-01-12,96.80833333333334,193.7,50.2,44.60043786748079,98.60416666666667,134,51.333333333333336,23.791666666666668,2892.25,12.320833333333333,82.625,5.433333333333334,56,1021.1374999999999,12.7,10.0,18.2,0.0,1.2,1020.9,1.0,296.27,0.64,0.64,0.64
2025-01-13,81.63333333333334,105.5,44.5,18.431486921703513,82.55833333333334,181,41.34583333333333,20.970833333333335,1881.9166666666667,11.929166666666667,77.625,6.179166666666667,290,1019.3916666666668,13.4,7.4,21.0,0.0,1.2,1020.6,0.0,0.0,0.0,0.0,0.0
2025-01-14,141.70833333333334,244.9,42.4,76.47717998181558,145.2875,201,106.12083333333334,43.987500000000004,3818.625,11.633333333333333,78.0,2.495833333333333,277,1019.7125,14.3,7.8,21.0,0.0,0.6,1019.4,3.0,312.97333333333336,1.6166666666666665,2.89,4.85
2025-01-15,172.17499999999998,284.1,77.1,61.93615401292725,174.98749999999998,229,115.2,53.137499999999996,4731.416666666667,11.416666666666666,82.83333333333333,2.625,13,1019.7375000000001,14.3,7.0,21.4,0.0,0.2,1020.4,1.0,343.72,3.82,3.82,3.82
2025-01-16,150.27083333333334,206.3,106.2,27.31463183568177,151.97083333333333,180,49.675000000000004,29.40833333333333,2852.6666666666665,10.612499999999999,88.66666666666667,4.870833333333334,62,1022.5541666666667,10.6,7.5,13.4,0.0,0.1,1021.9,2.0,327.975,2.8049999999999997,2.86,5.609999999999999
2025-01-17,125.37916666666666,168.1,55.4,36.642692837805974,126.425,173,49.29583333333333,20.104166666666668,2109.375,11.704166666666666,84.625,4.8,282,1020.6208333333334,12.2,7.0,18.0,0.0,2.0,1022.6,2.0,327.79499999999996,2.275,3.04,4.55
2025-01-18,184.74166666666667,282.2,79.2,64.86566665151085,186.92499999999998,198,85.54166666666667,39.329166666666666,3385.625,11.645833333333334,85.58333333333333,2.75,27,1018.1583333333333,13.6,7.5,20.0,0.0,0.6,1018.8,0.0,0.0,0.0,0.0,0.0
2025-01-19,153.6625,285.0,85.9,61.926926169337754,156.57083333333333,166,62.12916666666666,34.2875,2930.4166666666665,11.737499999999999,85.125,4.591666666666667,333,1017.9375,13.3,7.0,18.0,0.0,0.2,1018.5,0.0,0.0,0.0,0.0,0.0
2025-01-20,77.18333333333334,100.6,64.3,12.849417739021641,78.28750000000001,192,29.429166666666664,17.8875,1446.1666666666667,13.729166666666666,67.375,6.658333333333334,308,1015.9791666666666,16.4,8.5,22.5,0.0,1.4,1016.7,4.0,345.725,5.8025,9.39,23.21
2025-01-21,69.09583333333333,97.8,36.3,18.375112638913365,70.4375,157,39.32083333333333,17.341666666666665,1638.0416666666667,13.845833333333333,73.16666666666667,5.879166666666666,298,1014.6833333333334,15.2,10.5,23.0,0.0,1.4,1015.1,6.0,312.425,1.3583333333333334,3.11,8.15
2025-01-22,52.96666666666667,79.4,30.9,15.959014534974783,54.479166666666664,172,34.358333333333334,15.995833333333332,1329.5,14.525,66.66666666666667,5.804166666666667,280,1014.3291666666668,14.9,10.5,24.0,0.0,1.2,1014.3,8.0,323.6275,1.9875,2.99,15.9
2025-01-23,59.17083333333333,86.6,37.4,14.919945190675255,61.34583333333333,170,40.770833333333336,17.075,1294.625,14.191666666666668,61.25,6.558333333333334,310,1016.3249999999999,16.7,10.6,23.0,0.0,1.8,1016.4,4.0,321.9425,1.77,2.3,7.08
2025-01-24,49.22083333333333,57.3,36.1,6.535520282450264,51.22083333333333,157,34.74166666666667,13.424999999999999,1204.5833333333333,13.841666666666667,48.125,7.666666666666667,276,1015.8125,16.0,9.5,23.0,0.0,1.8,1016.4,6.0,316.5566666666667,3.7733333333333334,13.48,22.64
2025-01-25,73.32083333333334,105.9,46.9,21.32059586341373,76.25416666666666,171,50.36666666666667,17.204166666666666,2037.375,13.200000000000001,56.666666666666664,4.0125,298,1014.8125,14.3,7.5,24.0,0.0,0.4,1015.0,3.0,325.8066666666667,2.64,3.08,7.92
2025-01-26,103.8,141.6,44.2,31.159212469815888,107.59166666666665,207,67.6125,22.629166666666666,1900.75,13.245833333333332,60.458333333333336,3.8958333333333335,276,1014.4291666666667,13.6,7.0,24.5,0.0,1.0,1014.8,4.0,311.21500000000003,1.4725,3.23,5.89
2025-01-27,110.78750000000001,185.3,48.1,36.6860157280673,114.35416666666667,212,66.23333333333333,25.308333333333334,2754.7083333333335,13.666666666666666,65.58333333333333,4.566666666666666,248,1012.9708333333333,13.0,7.2,24.5,0.0,0.8,1013.7,7.0,314.60571428571427,2.204285714285714,6.85,15.43
2025-01-28,117.4375,153.2,54.9,31.590048137100833,119.60416666666667,256,73.55,29.570833333333336,2697.0416666666665,13.641666666666666,69.0,3.6,103,1012.5416666666666,15.7,7.4,25.0,0.0,0.5,1012.5,2.0,311.54499999999996,1.72,2.9,3.44
2025-01-29,99.52916666666665,128.5,49.8,21.7324737815709,100.85416666666667,194,31.445833333333336,21.929166666666664,1438.9583333333333,15.370833333333332,68.95833333333333,8.0,67,1013.7375000000001,15.5,10.0,22.0,0.0,1.9,1013.9,2.0,331.735,4.445,7.17,8.89
2025-01-30,108.55416666666667,138.8,60.3,25.20655503369444,114.0625,208,49.12083333333334,25.054166666666664,1821.0416666666667,15.958333333333334,63.25,4.7250000000000005,321,1011.2458333333334,17.7,11.0,23.5,0.0,0.5,1012.0,7.0,345.33,5.488571428571428,10.02,38.42
